esperanto,kanji,priority,source_root,source_line
opilion,盲蛛,0,opilion,7559
orto,直ᴼ,0,orto,2599
rektum,直肠,0,rektum,6029
intuici,直觉,0,intuici,6024
ort,直角,0,ort,3853
faz,相ᶠ,0,faz,4771
vezir,相ⱽ,0,vezir,4772
korelaci,相关,0,korelaci,6440
sumo,相扑,0,sumo,6869
apostrof,省ᴬ,0,apostrof,3321
elizi,省ᴱ,0,elizi,3320
guberni,省ᴳ,0,guberni,3318
provinc,省ᴾ,0,provinc,3319
aŭtent,真ᴬ,0,au^tent,1294
eŭkariot,真核,0,eu^kariot,6713
tarz,眼板,0,tarz,6583
piĵam,睡ᴾ,0,piĵam,1086
nimfe,睡莲,0,nimfe,7580
glir,睡鼠,0,glir,7690
banus,督ᴮ,0,banus,5806
vokt,督ⱽ,0,vokt,5805
halebard,矛ᴴ,0,halebard,4593
vektor,矢量,0,vektor,5825
gnostik,知ᴳ,0,gnostik,899
efemer,短ᴱ,0,efemer,5961
kornet,短号,0,kornet,6982
kulot,短裤,0,kulot,5935
hajk,短诗,0,hajk,6535
pone,矮马,0,pone,7436
spat,石ˢ,0,spat,1646
diant,石ᴰ,0,diant,1645
erik,石南,0,erik,6405
grafit,石墨,0,grafit,6095
likopodi,石松,0,likopodi,7656
asbest,石棉,0,asbest,7539
grenat,石榴,0,grenat,6852
grifel,石笔,0,grifel,7442
gips,石膏,0,gips,5437
kvarc,石英,0,kvarc,6088
lakmus,石蕊,0,lakmus,6889
parafin,石蜡,0,parafin,6042
vitriol,矾ⱽ,0,vitriol,5767
selen,矿ˢ,0,selen,4250
arsen,矿ᴬ,0,arsen,4252
erc,矿ᴱ,0,erc,4249
telur,矿ᵀ,0,telur,4251
jard,码ᴶ,0,jard,4431
koder,码元,0,koder,7427
seminari,研讨,0,seminari,7267
adob,砖ᴬ,0,adob,3653
bankrot,破产,0,bankrot,5773
sabot,破坏,0,sabot,6273
sial,硅铝,0,sial,7681
tionat,硫ᵀ,0,tionat,5365
skler,硬ˢ,0,skler,4784
dur,硬ᴰ,0,dur,4783
hard,硬ᴴ,0,hard,4782
ciroz,硬ᶜ,0,ciroz,4785
tekton,硬木,0,tekton,6333
elitr,硬翅,0,elitr,7634
holoste,硬骨,0,holoste,7603
definitiv,确ᴰ,0,definitiv,635
ja,确ᴶ,0,ja,633
konfirm,确ᴷ,0,konfirm,632
detrit,碎屑,0,detrit,7494
makadam,碎石,0,makadam,6413
gri,碎粒,0,gri,6865
til,碎麻,0,til,7397
stele,碑ˢ,0,stele,4708
sod,碱ˢ,0,sod,5245
alkal,碱ᴬ,0,alkal,5246
erod,磨ᴱ,0,erod,3079
polur,磨ᴾ,0,polur,3077
fajl,磨ᶠ,0,fajl,3078
abrazi,磨蚀,0,abrazi,7241
fosforesk,磷光,0,fosforesk,6774
eŭfaŭzi,磷虾,0,eu^fau^zi,7288
sugest,示ˢ,0,sugest,823
etiket,礼ᴱ,0,etiket,1939
aŭl,礼堂,0,au^l,7721
liturgi,礼拜,0,liturgi,7506
klub,社ᴷ,0,klub,3309
kapel,祈堂,0,kapel,6184
tost,祝ᵀ,0,tost,3934
numen,神ᴺ,0,numen,2667
providenc,神ᴾ,0,providenc,2666
apoteoz,神化,0,apoteoz,7327
teozof,神智,0,teozof,7706
dajmon,神灵,0,dajmon,6882
nerv,神经,0,nerv,4287
mit,神话,0,mit,5619
ŝinto,神道,0,s^into,5666
hieratik,祭ᴴ,0,hieratik,5525
sacerdot,祭司,0,sacerdot,7574
embarg,禁ᴱ,0,embarg,4485
prohib,禁ᴾ,0,prohib,4484
elize,福ᴱ,0,elize,6638
evangeli,福音,0,evangeli,5661
repudi,离ᴿ,0,repudi,626
divorc,离婚,0,divorc,6991
jon,离子,0,jon,5458
centrifug,离心,0,centrifug,5670
vultur,秃鹰,0,vultur,5356
inokul,种ᴵ,0,inokul,1883
ras,种ᴿ,0,ras,1881
kast,种姓,0,kast,5993
ac,科ᴬ,0,ac,3011
ed,科ᴱ,0,ed,3010
esoter,秘ᴱ,0,esoter,3018
konfidenc,秘ᴷ,0,konfidenc,3014
mistik,秘ᴹ,0,mistik,3016
okult,秘ᴼ,0,okult,3017
konklav,秘会,0,konklav,7041
rent,租ᴿ,0,rent,3234
farm,租ᶠ,0,farm,3233
ral,秧鸡,0,ral,7486
kumulus,积ᴷ,0,kumulus,4849
integral,积分,0,integral,6009
simetri,称ˢ,0,simetri,4314
kvalifik,称ᴷ,0,kvalifik,4315
pipet,移液,0,pipet,7597
dilu,稀ᴰ,0,dilu,6017
akciz,税ᴬ,0,akciz,4020
aplomb,稳ᴬ,0,aplomb,4690
ament,穗ᴬ,0,ament,4808
kvast,穗ᴷ,0,kvast,4807
idl,空ᴵ,0,idl,3316
vak,空ⱽ,0,vak,3314
kadrat,空铅,0,kadrat,7236
penetr,穿ᴾ,0,penetr,54
punkci,穿刺,0,punkci,6410
impet,突ᴵ,0,impet,3047
mutaci,突变,0,mutaci,5665
asfiksi,窒ᴬ,0,asfiksi,4086
insil,窖藏,0,insil,6296
giĉet,窗ᴳ,0,giĉet,1091
fove,窝ᶠ,0,fove,6207
stereo,立体,0,stereo,5521
alte,立葵,0,alte,7072
ŝakt,竖井,0,s^akt,5844
statut,章程,0,statut,6884
pedo,童ᴾ,0,pedo,759
fabel,童ᶠ,0,fabel,758
pederasti,童色,0,pederasti,7390
komik,笑ᴷ,0,komik,887
krajon,笔ᴷ,0,krajon,2524
izo,等ᴵ,0,izo,1950
mitoz,等分,0,mitoz,7286
ekvipotencial,等势,0,ekvipotencial,7101
tenden,筋ᵀ,0,tenden,4283
signatur,签ˢ,0,signatur,5140
paraf,签ᴾ,0,paraf,5139
tab,签ᵀ,0,tab,5138
konciz,简ᴷ,0,konciz,1251
lakon,简ᴸ,0,lakon,1252
aritmetik,算ᴬ,0,aritmetik,1550
operator,算子,0,operator,6875
abak,算盘,0,abak,7492
administr,管ᴬ,0,administr,3796
dukt,管ᴰ,0,dukt,3797
intendant,管ᴵ,0,intendant,3799
kateter,管ᴷ,0,kateter,3801
makaroni,管面,0,makaroni,6633
kurar,箭毒,0,kurar,7269
valiz,箱ⱽ,0,valiz,2858
riz,米ᴿ,0,riz,3241
analogi,类ᴬ,0,analogi,4428
pulvor,粉ᴾ,0,pulvor,3672
vermiĉel,粉丝,0,vermic^el,6271
silt,粉砂,0,silt,7177
grajn,粒ᴳ,0,grajn,207
korpuskl,粒ᴷ,0,korpuskl,210
partikl,粒ᴾ,0,partikl,209
granulom,粒瘤,0,granulom,7297
rasp,粗ᴿ,0,rasp,3217
ŝrot,粗粉,0,s^rot,6453
viskoz,粘ⱽ,0,viskoz,5472
argil,粘土,0,argil,5452
mucilag,粘液,0,mucilag,7434
mili,粟ᴹ,0,mili,4626
ekskrement,粪ᴱ,0,ekskrement,5324
fek,粪ᶠ,0,fek,5323
spermat,精ˢ,0,spermat,4577
nimf,精ᴺ,0,nimf,4575
rafin,精ᴿ,0,rafin,4574
fajn,精ᶠ,0,fajn,4573
verumontan,精丘,0,verumontan,6995
sperm,精液,0,sperm,5528
kobold,精灵,0,kobold,6091
subtil,精细,0,subtil,5328
amel,糊ᴬ,0,amel,2930
bombon,糖ᴮ,0,bombon,1891
glukoz,糖ᴳ,0,glukoz,1893
konfit,糖ᴷ,0,konfit,1890
glikogen,糖原,0,glikogen,7639
diabet,糖尿,0,diabet,5902
sirop,糖浆,0,sirop,7457
kompot,糖煮,0,kompot,7622
melas,糖蜜,0,melas,7075
genea,系ᴳ,0,genea,3455
fakultat,系ᶠ,0,fakultat,3454
koeficient,系数,0,koeficient,5579
pastern,系部,0,pastern,7087
vegetar,素ⱽ,0,vegetar,3519
staj,索ˢ,0,staj,4389
rig,索ᴿ,0,rig,4388
funikl,索ᶠ,0,funikl,4390
ametist,紫晶,0,ametist,7334
viol,紫花,0,viol,3802
kumul,累ᴷ,0,kumul,5610
skarlat,红ˢ,0,skarlat,890
eritr,红ᴱ,0,eritr,889
tantiem,红利,0,tantiem,7587
sien,红土,0,sien,7429
infraruĝ,红外,0,infrarug^,7595
ruben,红宝,0,ruben,7627
arbut,红果,0,arbut,6562
mangl,红树,0,mangl,7307
eritrocit,红胞,0,eritrocit,6439
koĉ,红虫,0,koc^,6697
gracil,纤ᴳ,0,gracil,5387
cili,纤毛,0,cili,7138
celuloz,纤素,0,celuloz,7180
rendevu,约ᴿ,0,rendevu,4214
divizor,约数,0,divizor,7641
hierarki,级ᴴ,0,hierarki,1706
rang,级ᴿ,0,rang,1704
veft,纬ⱽ,0,veft,5241
gaz,纱ᴳ,0,gaz,4137
ordinat,纵标,0,ordinat,7259
orgi,纵欲,0,orgi,6140
mediastin,纵隔,0,mediastin,7470
papirus,纸草,0,papirus,6540
jasp,纹ᴶ,0,jasp,5713
fret,纹ᶠ,0,fret,5714
spindel,纺锤,0,spindel,6386
drat,线ᴰ,0,drat,1820
modlur,线脚,0,modlur,6753
kompon,组ᴷ,0,kompon,246
mikrob,细菌,0,mikrob,5571
hist,织ᴴ,0,hist,3788
terminal,终端,0,terminal,7084
varp,经ⱽ,0,varp,5518
longitud,经度,0,longitud,5252
ekonomi,经济,0,ekonomi,3399
skolastik,经院,0,skolastik,7466
lanug,绒ᴸ,0,lanug,5344
pluŝ,绒ᴾ,0,plus^,5343
kori,绒膜,0,kori,7142
bant,结ᴮ,0,bant,1597
konklud,结ᴷ,0,konklud,1598
nod,结ᴺ,0,nod,1596
tuberkul,结ᵀ,0,tuberkul,1599
balbut,结巴,0,balbut,4535
ligatur,结扎,0,ligatur,7554
ftiz,结核,0,ftiz,6062
kalkulus,结石,0,kalkulus,7089
kojl,结肠,0,kojl,5652
konjunktiv,结膜,0,konjunktiv,6635
strangol,绞ˢ,0,strangol,6543
kolik,绞痛,0,kolik,6766
kapstan,绞盘,0,kapstan,7052
prezident,统ᴾ,0,prezident,4652
apercept,统觉,0,apercept,7496
kontinu,续ᴷ,0,kontinu,939
dipsak,续断,0,dipsak,7411
smerald,绿玉,0,smerald,6163
afiks,缀ᴬ,0,afiks,4649
infiks,缀ᴵ,0,infiks,4650
prefiks,缀ᴾ,0,prefiks,4648
tiravir,缆ᵀ,0,tiravir,5413
telfer,缆路,0,telfer,6804
damask,缎ᴰ,0,damask,6139
paliativ,缓ᴾ,0,paliativ,6083
rilaks,缓ᴿ,0,rilaks,6082
bufr,缓冲,0,bufr,5707
editor,编ᴱ,0,editor,3551
kompil,编ᴷ,0,kompil,3549
redakt,编ᴿ,0,redakt,3548
giloŝ,编纹,0,gilos^,6336
kompiler,编译,0,kompiler,7070
afin,缘ᴬ,0,afin,6128
steb,缝ˢ,0,steb,3219
sutur,缝合,0,sutur,6414
orl,缝边,0,orl,7689
obsed,缠ᴼ,0,obsed,5070
sistol,缩ˢ,0,sistol,5863
deflaci,缩ᴰ,0,deflaci,5864
kontrah,缩ᴷ,0,kontrah,5866
miniatur,缩ᴹ,0,miniatur,5865
mioz,缩瞳,0,mioz,7562
kontumac,缺席,0,kontumac,6977
bokal,罐ᴮ,0,bokal,7060
tenis,网ᵀ,0,tenis,2992
tul,网纱,0,tul,7326
retin,网膜,0,retin,5842
kompas,罗盘,0,kompas,5897
kitel,罩ᴷ,0,kitel,3826
pek,罪ᴾ,0,pek,2536
kapr,羊ᴷ,0,kapr,2613
merin,羊ᴹ,0,merin,2614
ovi,羊ᴼ,0,ovi,2616
satirus,羊神,0,satirus,6862
amni,羊膜,0,amni,6647
arnik,羊菊,0,arnik,6742
filik,羊齿,0,filik,5648
estetik,美学,0,estetik,6092
manikur,美甲,0,manikur,6755
antilop,羚ᴬ,0,antilop,6450
gazel,羚ᴳ,0,gazel,6451
greg,群ᴳ,0,greg,219
hord,群ᴴ,0,hord,220
arkipelag,群岛,0,arkipelag,7422
volan,羽ⱽ,0,volan,1863
paŭt,翘嘴,0,pau^t,7387
alcion,翠鸟,0,alcion,7657
lop,翻ᴸ,0,lop,3773
pteraspid,翼甲,0,pteraspid,6503
senil,老ˢ,0,senil,4509
geriatr,老医,0,geriatr,7708
presbiop,老花,0,presbiop,7088
plug,耕ᴾ,0,plug,2871
rast,耙ᴿ,0,rast,6231
karakal,耳猫,0,karakal,7475
kokle,耳蜗,0,kokle,7256
pub,耻骨,0,pub,5738
karier,职ᴷ,0,karier,2559
profesi,职ᴾ,0,profesi,2560
asoci,联ᴬ,0,asoci,3376
federaci,联ᶠ,0,federaci,3377
cum,聚伞,0,cum,7579
fuzi,聚变,0,fuzi,7616
karn,肉ᴷ,0,karn,3069
stek,肉排,0,stek,6594
sarkom,肉瘤,0,sarkom,6529
miom,肌瘤,0,miom,7195
anduj,肚肠,0,anduj,7111
sodomi,肛交,0,sodomi,6210
hepatik,肝草,0,hepatik,7628
enter,肠ᴱ,0,enter,4434
intest,肠ᴵ,0,intest,4433
katgut,肠线,0,katgut,7632
akci,股ᴬ,0,akci,4353
femur,股ᶠ,0,femur,4354
skapol,肩ˢ,0,skapol,3338
eduk,育ᴱ,0,eduk,1148
nefr,肾ᴺ,0,nefr,4775
pjel,肾盆,0,pjel,7654
onk,肿瘤,0,onk,6430
inflaci,胀ᴵ,0,inflaci,5435
turg,胀ᵀ,0,turg,5436
gastr,胃ᴳ,0,gastr,3324
kardj,胃门,0,kardj,6723
kole,胆ᴷ,0,kole,5167
kolin,胆碱,0,kolin,6750
kolesterol,胆醇,0,kolesterol,6561
parker,背ᴾ,0,parker,1941
aval,背书,0,aval,7321
ŝelk,背带,0,s^elk,5843
antiklinal,背斜,0,antiklinal,7704
le,背风,0,le,6803
placent,胎盘,0,placent,6704
korpulent,胖ᴷ,0,korpulent,6467
blast,胚ᴮ,0,blast,5485
celul,胞ᶜ,0,celul,4551
spor,胞子,0,spor,5407
ŝakal,胡狼,0,ŝakal,5304
aglutin,胶ᴬ,0,aglutin,3504
kaŭĉuk,胶ᴷ,0,kaŭĉuk,3502
steto,胸ˢ,0,steto,1930
torak,胸ᵀ,0,torak,1931
pleŭr,胸膜,0,pleu^r,7369
sternum,胸骨,0,sternum,6934
energi,能ᴱ,0,energi,871
iv,能ᴵ,0,iv,870
kapabl,能ᴷ,0,kapabl,872
seb,脂ˢ,0,seb,2814
adip,脂ᴬ,0,adip,2816
kopal,脂ᴷ,0,kopal,2819
lard,脂ᴸ,0,lard,2813
rezin,脂ᴿ,0,rezin,2815
bigarel,脆樱,0,bigarel,6791
sfigm,脉ˢ,0,sfigm,4901
arteri,脉ᴬ,0,arteri,4898
puls,脉ᴾ,0,puls,4899
fleb,脉ᶠ,0,fleb,4903
gang,脉石,0,gang,6189
koroid,脉膜,0,koroid,6182
raki,脊ᴿ,0,raki,5706
first,脊ᶠ,0,first,5705
ĥord,脊索,0,h^ord,6255
encefal,脑ᴱ,0,encefal,3395
forniks,脑弓,0,forniks,6478
mening,脑膜,0,mening,6302
pustul,脓泡,0,pustul,6398
piore,脓漏,0,piore,7667
impetig,脓疮,0,impetig,6619
absces,脓肿,0,absces,6686
maleol,脚腕,0,maleol,5256
luksaci,脱臼,0,luksaci,7314
salam,腊肠,0,salam,7136
seps,腐ˢ,0,seps,4334
hum,腐土,0,hum,6162
celenter,腔肠,0,celenter,7585
parotid,腮腺,0,parotid,6499
lumb,腰ᴸ,0,lumb,4597
akaĵu,腰果,0,akaj^u,6344
lapar,腹ᴸ,0,lapar,3363
peritone,腹膜,0,peritone,7048
aden,腺ᴬ,0,aden,5504
mastik,腻子,0,mastik,6609
gamb,腿ᴳ,0,gamb,2531
balzam,膏ᴮ,0,balzam,5015
kataplasm,膏ᴷ,0,kataplasm,5017
pomad,膏ᴾ,0,pomad,5016
poplit,膝窝,0,poplit,7229
ekspansi,膨ᴱ,0,ekspansi,5411
grop,臀ᴳ,0,grop,5701
vasal,臣ⱽ,0,vasal,3537
spontan,自发,0,spontan,5789
aŭtodidakt,自学,0,au^todidakt,7722
suicid,自杀,0,suicid,7729
aŭtonom,自治,0,au^tonom,5792
artez,自流,0,artez,6389
nekton,自游,0,nekton,6731
natural,自然,0,natural,5975
liber,自由,0,liber,808
stink,臭ˢ,0,stink,5821
haladz,臭ᴴ,0,haladz,5820
ozon,臭氧,0,ozon,5487
cim,臭虫,0,cim,5779
solstic,至ˢ,0,solstic,67
almenaŭ,至ᴬ,0,almenaŭ,66
diastol,舒ᴰ,0,diastol,2863
midz,舔吸,0,midz,7015
bal,舞ᴮ,0,bal,2760
gondol,舟ᴳ,0,gondol,3389
kanu,舟ᴷ,0,kanu,3387
navig,航ᴺ,0,navig,4167
kapus,航向,0,kapus,7189
vesel,舰ⱽ,0,vesel,6436
bilĝ,舱底,0,bilg^,6979
pavez,船壁,0,pavez,7625
babord,船左,0,babord,6151
dok,船渠,0,dok,5884
eŭ,良ᴱ,0,eu^,713
konscienc,良ᴷ,0,konscienc,711
erotik,色ᴱ,0,erotik,1135
volupt,色ⱽ,0,volupt,1134
eroto,色情,0,eroto,7493
pigment,色素,0,pigment,6328
meti,艺ᴹ,0,meti,951
gejŝ,艺妓,0,gejs^,7692
silab,节ˢ,0,silab,4674
artik,节ᴬ,0,artik,4675
gangli,节ᴳ,0,gangli,4678
mang,芒果,0,mang,6671
hibisk,芙蓉,0,hibisk,6685
sezam,芝麻,0,sezam,6346
sinap,芥ˢ,0,sinap,4613
iperit,芥气,0,iperit,7310
amarilid,花ᴬ,0,amarilid,1508
balzamin,花ᴮ,0,balzamin,1509
enoter,花ᴱ,0,enoter,1507
gerani,花ᴳ,0,gerani,1506
irid,花ᴵ,0,irid,1505
korol,花冠,0,korol,5424
infloresk,花序,0,infloresk,5989
girland,花环,0,girland,5177
arakid,花生,0,arakid,6526
punt,花边,0,punt,5288
api,芹ᴬ,0,api,5764
spros,芽ˢ,0,spros,4549
burĝon,芽ᴮ,0,burĝon,4547
sfagn,苔ˢ,0,sfagn,4713
andre,苔ᴬ,0,andre,4712
bri,苔ᴮ,0,bri,4710
hipn,苔ᴴ,0,hipn,4711
svelt,苗条,0,svelt,6534
amar,苦ᴬ,0,amar,1888
ŝraman,苦僧,0,s^raman,7001
absint,苦艾,0,absint,6136
endivi,苦菜,0,endivi,6669
asket,苦行,0,asket,7186
kulm,茎ᴷ,0,kulm,4820
kameli,茶ᴷ,0,kameli,1765
mate,茶ᴹ,0,mate,1764
skiz,草ˢ,0,skiz,1973
alo,草ᴬ,0,alo,1974
betel,草ᴮ,0,betel,1980
daŭk,草ᴰ,0,dau^k,2018
eŭforbi,草ᴱ,0,eu^forbi,1989
gage,草ᴳ,0,gage,2021
iksi,草ᴵ,0,iksi,2025
jazion,草ᴶ,0,jazion,2135
kres,草ᴷ,0,kres,1979
lemn,草ᴸ,0,lemn,2030
madi,草ᴹ,0,madi,2033
napel,草ᴺ,0,napel,2079
ocim,草ᴼ,0,ocim,2034
pajl,草ᴾ,0,pajl,1972
rut,草ᴿ,0,rut,1975
tragant,草ᵀ,0,tragant,1991
umbelifer,草ᵁ,0,umbelifer,1995
cist,草ᶜ,0,cist,1976
fle,草ᶠ,0,fle,2005
ze,草ᶻ,0,ze,2002
veratr,草ⱽ,0,veratr,1984
step,草原,0,step,6055
gazon,草坪,0,gazon,6802
diboĉ,荡ᴰ,0,diboc^,4836
libertin,荡ᴸ,0,libertin,4838
fluktu,荡ᶠ,0,fluktu,4837
prosper,荣ᴾ,0,prosper,3819
fluoresk,荧光,0,fluoresk,5932
apotek,药ᴬ,0,apotek,3897
drog,药ᴰ,0,drog,3898
oficin,药ᴼ,0,oficin,3899
farmak,药ᶠ,0,farmak,3900
kolocint,药瓜,0,kolocint,7354
rikolt,获ᴿ,0,rikolt,2716
aster,菊ᴬ,0,aster,4588
lekant,菊ᴸ,0,lekant,4589
amonit,菊石,0,amonit,7261
serpul,菌ˢ,0,serpul,4948
astre,菌ᴬ,0,astre,4922
bakteri,菌ᴮ,0,bakteri,4909
eci,菌ᴱ,0,eci,4915
geastr,菌ᴳ,0,geastr,4934
hidn,菌ᴴ,0,hidn,4916
inocib,菌ᴵ,0,inocib,4935
klatr,菌ᴷ,0,klatr,4924
lakari,菌ᴸ,0,lakari,4938
miko,菌ᴹ,0,miko,4913
ojdi,菌ᴼ,0,ojdi,4917
peziz,菌ᴾ,0,peziz,4926
rusul,菌ᴿ,0,rusul,4928
truf,菌ᵀ,0,truf,4911
usne,菌ᵁ,0,usne,4918
cetrari,菌ᶜ,0,cetrari,4951
verticili,菌ⱽ,0,verticili,4983
hif,菌丝,0,hif,7311
mikoz,菌症,0,mikoz,6851
artiŝok,菜ᴬ,0,artis^ok,2880
brasik,菜ᴮ,0,brasik,2878
spinac,菠菜,0,spinac,5317
ananas,菠萝,0,ananas,6480
lozanĝ,菱ᴸ,0,lozang^,5659
kloroz,萎黄,0,kloroz,7316
rafan,萝卜,0,rafan,4759
kazern,营ᴷ,0,kazern,6198
decidu,落ᴰ,0,decidu,1089
larik,落松,0,larik,6164
uv,葡萄,0,uv,7199
kalabas,葫芦,0,kalabas,6080
akumulator,蓄电,0,akumulator,7589
indig,蓝ᴵ,0,indig,1398
lazur,蓝ᴸ,0,lazur,1399
vajd,蓝ⱽ,0,vajd,1400
cejan,蓝菊,0,cejan,7246
hirt,蓬ᴴ,0,hirt,5691
vink,蔓春,0,vink,6738
ment,薄荷,0,ment,5718
balan,藤壶,0,balan,7535
gumigut,藤黄,0,gumigut,6525
sargas,藻ˢ,0,sargas,4877
bangi,藻ᴮ,0,bangi,4874
gonidi,藻ᴳ,0,gonidi,4879
kara,藻ᴷ,0,kara,4873
nitel,藻ᴺ,0,nitel,4876
porfur,藻ᴾ,0,porfur,4881
ulv,藻ᵁ,0,ulv,4872
cerami,藻ᶜ,0,cerami,4878
fuk,藻ᶠ,0,fuk,4870
vakame,藻ⱽ,0,vakame,4883
ork,虎鲸,0,ork,7617
molest,虐ᴹ,0,molest,4119
imaginar,虚ᴵ,0,imaginar,5039
fikci,虚ᶠ,0,fikci,5036
sfeg,虫ˢ,0,sfeg,2442
akar,虫ᴬ,0,akar,2419
blat,虫ᴮ,0,blat,2420
ditisk,虫ᴰ,0,ditisk,2461
entom,虫ᴱ,0,entom,2424
geotrup,虫ᴳ,0,geotrup,2431
harpal,虫ᴴ,0,harpal,2429
koral,虫ᴷ,0,koral,2418
laŭs,虫ᴸ,0,lau^s,2433
melo,虫ᴹ,0,melo,2440
nepa,虫ᴺ,0,nepa,2441
ojstr,虫ᴼ,0,ojstr,2427
pedik,虫ᴾ,0,pedik,2421
tine,虫ᵀ,0,tine,2423
cece,虫ᶜ,0,cece,2436
ftir,虫ᶠ,0,ftir,2437
zigen,虫ᶻ,0,zigen,2455
verm,虫ⱽ,0,verm,2417
apendic,虫垂,0,apendic,6196
sifon,虹吸,0,sifon,5944
iris,虹膜,0,iris,5759
salikok,虾ˢ,0,salikok,5205
armadilidi,虾ᴬ,0,armadilidi,5220
birg,虾ᴮ,0,birg,5207
dafni,虾ᴰ,0,dafni,5209
gamar,虾ᴳ,0,gamar,5211
lepad,虾ᴸ,0,lepad,5212
naŭpli,虾ᴺ,0,nau^pli,5217
pene,虾ᴾ,0,pene,5206
talitr,虾ᵀ,0,talitr,5218
gobius,虾虎,0,gobius,7629
erozi,蚀ᴱ,0,erozi,5617
akvafort,蚀刻,0,akvafort,7477
alteraci,蚀变,0,alteraci,6762
kul,蚊ᴷ,0,kul,4258
mitul,蚌ᴹ,0,mitul,6079
kari,蛀牙,0,kari,5695
anakond,蛇ᴬ,0,anakond,3613
botrop,蛇ᴮ,0,botrop,3609
elap,蛇ᴱ,0,elap,3607
kolubr,蛇ᴷ,0,kolubr,3605
meandr,蛇ᴹ,0,meandr,3604
naj,蛇ᴺ,0,naj,3606
cerast,蛇ᶜ,0,cerast,3611
ofiur,蛇尾,0,ofiur,7570
lupol,蛇麻,0,lupol,7281
flan,蛋奶,0,flan,7421
protein,蛋白,0,protein,5570
vitel,蛋黄,0,vitel,7270
salamandr,蛙ˢ,0,salamandr,4764
alit,蛙ᴬ,0,alit,4765
batrak,蛙ᴮ,0,batrak,4763
hil,蛙ᴴ,0,hil,4762
migal,蛛ᴹ,0,migal,3903
terafoz,蛛ᵀ,0,terafoz,3905
falangi,蛛ᶠ,0,falangi,3906
araknoid,蛛膜,0,araknoid,6384
buf,蛤蟆,0,buf,6968
cinip,蜂ᶜ,0,cinip,3872
vesp,蜂ⱽ,0,vesp,3871
esamen,蜂群,0,esamen,7197
melis,蜂草,0,melis,6682
limak,蜗牛,0,limak,5249
nektar,蜜ᴺ,0,nektar,4705
enkaŭstik,蜡画,0,enkau^stik,7175
stencil,蜡纸,0,stencil,7561
fulgor,蜡蝉,0,fulgor,7588
skorpen,蝎鱼,0,skorpen,7126
lokust,蝗ᴸ,0,lokust,4862
vespertilion,蝠ⱽ,0,vespertilion,7699
helik,螺ᴴ,0,helik,4077
spiril,螺菌,0,spiril,6465
limul,蟹ᴸ,0,limul,4477
pagur,蟹ᴾ,0,pagur,4476
peristalt,蠕ᴾ,0,peristalt,6281
emi,血ᴱ,0,emi,1876
hemo,血ᴴ,0,hemo,1877
ser,血清,0,ser,5439
globul,血球,0,globul,6343
bilharzi,血虫,0,bilharzi,7220
bagaĝ,行李,0,bagag^,6487
difrakt,衍射,0,difrakt,5832
bilanc,衡ᴮ,0,bilanc,3411
pes,衡ᴾ,0,pes,3410
suplement,补ˢ,0,suplement,5043
kompens,补ᴷ,0,kompens,5041
subvenci,补贴,0,subvenci,6776
remont,补马,0,remont,7018
epi,表ᴱ,0,epi,3135
list,表ᴸ,0,list,3136
reprezent,表ᴿ,0,reprezent,3139
bluz,衫ᴮ,0,bluz,2758
kaĥeksi,衰ᴷ,0,kah^eksi,5942
marsupi,袋ᴹ,0,marsupi,2579
poŝ,袋ᴾ,0,poŝ,2578
makrop,袋鼠,0,makrop,6870
surtut,袍ˢ,0,surtut,4052
kut,袍ᴷ,0,kut,4054
tunik,袍ᵀ,0,tunik,4053
frok,袍ᶠ,0,frok,4055
pasiv,被ᴾ,0,pasiv,4633
arbitraci,裁ᴬ,0,arbitraci,4100
skism,裂ˢ,0,skism,2673
breĉ,裂ᴮ,0,brec^,2671
dehisk,裂ᴰ,0,dehisk,2674
krev,裂ᴷ,0,krev,2670
fend,裂ᶠ,0,fend,2669
stiv,装ˢ,0,stiv,3844
afekt,装ᴬ,0,afekt,3843
bind,装ᴮ,0,bind,3839
garn,装ᴳ,0,garn,3842
instal,装ᴵ,0,instal,3841
kostum,装ᴷ,0,kostum,3840
munt,装ᴹ,0,munt,3838
kalson,裤ᴷ,0,kalson,2928
gimnosperm,裸子,0,gimnosperm,6892
uest,西ᵁ,0,uest,2916
sagu,西米,0,sagu,6718
mulĉ,覆ᴹ,0,mulc^,4104
spekt,观ˢ,0,spekt,4295
ideologi,观ᴵ,0,ideologi,4294
preskrib,规ᴾ,0,preskrib,2982
cirkel,规ᶜ,0,cirkel,2981
opt,视ᴼ,0,opt,3558
vide,视ⱽ,0,vide,3556
bodi,觉ᴮ,0,bodi,1236
percept,觉ᴾ,0,percept,1237
rimark,觉ᴿ,0,rimark,1235
goni,角ᴳ,0,goni,1791
korn,角ᴷ,0,korn,1789
rol,角ᴿ,0,rol,1790
korne,角膜,0,korne,7608
karob,角豆,0,karob,6403
solv,解ˢ,0,solv,775
disoci,解ᴰ,0,disoci,776
liz,解ᴸ,0,liz,774
tentakl,触手,0,tentakl,7112
anten,触角,0,anten,6144
trole,触轮,0,trole,6130
vot,誓ⱽ,0,vot,4035
alarm,警ᴬ,0,alarm,2735
siren,警笛,0,siren,6644
termometr,计ᵀ,0,termometr,4692
abon,订ᴬ,0,abon,2898
agnosk,认ᴬ,0,agnosk,779
alien,让ᴬ,0,alien,3393
konced,让ᴷ,0,konced,3392
instrukci,训ᴵ,0,instrukci,4827
